MONTH;YEAR;EDP ENERGIAS DE PORTUGAL;GALP ENERGIA SGPS;JERONIMO MARTINS;EDP RENOVAVEIS;BANCO COMR.PORTUGUES 'R';BANCO BPI;NAVIGATOR COMP;NOS SGPS;SONAE SGPS;ALTRI SGPS;CCT CORREIOS DE PORTUGAL;CORTICEIRA AMORIM;MOTA ENGIL SGPS;REN;SEMAPA;SONAE COM LIMITED DATA;CIMENTOS DE PORTL.SGPS;CIPAN LIMITED DATA;COFINA;COMPTA;CONDURIL ENGENHARIA LIMITED DATA;COPAM LIMITED DATA;ESTORIL SOL 'B';F RAMADA INVESTIMENTOS;FENALU LIMITED DATA;FUTEBOL CLUBE DO PORTO;GI.GLB.INTEL.TECHS.SGPS;IBERSOL - SGPS;IMMOBL.CON.GRAO-PARA;IMPRESA SGPS;INAPA;INTEL.SENSING ANYWHERE;LISGRAFICA;LITHO FORMAS PORTUGUESA LIMITED DATA;LUZ SAUDE;MARTIFER;MEDIA CAPITAL;MONTEPIO;NEXPONOR SICAFI REIT;NOVABASE;OLIVEIRA AND IRMAO LIMITED DATA;OREY ANTUNES;PATRIS INVESTIMENTOS;PHAROL SGPS;REDITUS;SAG GEST;SDC INVESTIMENTOS;SOCIETY AGUAS DA CURIA LIMITED DATA;SONAE CAPITAL;SONAE INDUSTRIA SGPS;SONAGI LIMITED DATA;SPORT LISBOA E BENFICA FUTEBOL;SPORTING CLUBE DE BRAGA;SPORTING LIMITED DATA;SUMOL COMPAL;TEIXEIRA DUARTE;TOYOTA CAETANO;TRANSINSULAR LIMITED DATA;VAA VISTA ALEGRE ATLANTI;BANCO SANTANDER (LIS);EURONEXT (LIS);ESTORIL SOL 'R'
1;2007;0.005249344;0;0.025714286;NA;0;0.003351561;0;0.007121058;0.019929141;0.08672749;NA;0;0.030592734;NA;0;0.005758157;-0.00483871;0;-0.005376344;-0.011764706;0;0;0.002564103;NA;0;-0.011811024;0;-0.006160215;0;0.002132196;0.015099223;NA;-0.046168052;0;NA;NA;-0.001196172;NA;NA;0.009363296;0;0;NA;0.010105406;-0.002906704;-0.011173184;-0.01369863;0;NA;0.00133346;0;NA;0;0;-0.021181463;NA;0;0;-0.06705969;-0.009655535;NA;0
1;2007;0.010443864;-0.02265861;0.001671309;NA;-0.003551242;0.00167995;0;-0.003030303;0.012954118;-0.019939034;NA;0.005181347;0.050092764;NA;0;0.020992366;0.008103728;0.053191489;0;-0.011904762;0;0;0;NA;0;-0.003984064;-0.041666667;0.002070265;0;0.008510638;0;NA;0.031945789;0;NA;NA;0;NA;NA;-0.001855288;0;0.025;NA;0.003996936;0;0.011299435;-0.013888889;0;NA;-0.003995054;0;NA;0;0.007407407;0.027020749;NA;0;0;0.071879937;0.006965703;NA;0
1;2007;0.005167959;-0.013910355;0.001112347;NA;0.007118976;0;0.004166667;-0.001013171;0.07051511;0.013563125;NA;-0.010309278;0;NA;0;0.072897196;-0.003215434;-0.060606061;-0.005405405;-0.036144578;0;0;0;NA;0;0.012;0.043478261;0;0;0;-0.007406958;NA;-0.039399625;0;NA;NA;0;NA;NA;-0.001858736;0;-0.024390244;NA;-0.003981025;-0.002915178;-0.005586592;0;0;NA;0;0;NA;0;-0.007352941;0;NA;0;0;-0.06705969;-0.020741081;NA;0
1;2007;0.020565553;0.021943574;0;NA;-0.003529948;0.001657631;0.01659751;0.039553753;0.012012814;-0.006690814;NA;0.036458333;0.033568905;NA;0.005681818;0.027874564;-0.014516129;0;-0.016304348;0;0;0;0;NA;0;-0.019762846;-0.041666667;0;0;-0.006329114;-0.003792281;NA;-0.024414063;1.302729529;NA;NA;0.017964072;NA;NA;0.005586592;0;-0.010714286;NA;0.012996027;-0.002923701;0.005617978;0;0;NA;0.053290039;0;NA;0;-0.007407407;-0.005239352;NA;0.017241379;0;0;0.006349429;NA;0
1;2007;-0.002518892;-0.012269939;0;NA;0.003542452;0;0.004081633;0.009756098;-0.011870219;0;NA;0.015075377;-0.003418803;NA;0.014689266;0.008474576;0.009819967;0;0.005524862;0.0125;0;0;0;NA;0;0;0;0.002065988;0.025;0.008492569;0.011297354;NA;0;0;NA;NA;-0.017647059;NA;NA;0;0;0;NA;0.006910809;-0.008765292;-0.011173184;0.028169014;0;NA;0.007616284;0;NA;0;-0.003731343;0.015876625;NA;-0.016949153;0;0;0.002107003;NA;0
1;2007;-0.005050505;0.01242236;0.027222222;NA;0;0.00665849;0.052845528;-0.004830918;0;0.033679413;NA;-0.014851485;0.010291595;NA;0.024498886;0.008403361;0.011345219;0;0;0;0;0;0.001278772;NA;0;0.008064516;0;0;-0.092682927;0.012631579;-0.007406958;NA;0.042042042;0;NA;NA;0.011976048;NA;NA;0.003703704;0;0.010830325;NA;-0.001959289;0.002958203;0.011299435;0.04109589;0;NA;0.020066589;0;NA;0;0;0;NA;0;0;0.071879937;0.002799559;NA;0
1;2007;0.007614213;-0.009202454;-0.003244997;NA;0.003529948;-0.004951165;0.019305019;-0.005825243;0.017952483;0.004360608;NA;-0.010050251;-0.006791171;NA;0.005434783;-0.015;0.011217949;0;0;0.012345679;0;0;0.008939974;NA;0;-0.004;0;-0.002061728;0;-0.006237006;0.00746223;NA;-0.031700288;0;NA;NA;0.01183432;NA;NA;0.022140221;0;0.014285714;NA;-0.005889406;0.002949478;0;0;0;NA;0.003705011;0;NA;0;-0.003745318;0;NA;0;0;0;-0.004181822;NA;0
1;2007;0.017632242;0.001547988;0.00759631;NA;-0.014078852;0.03986472;-0.011363636;0.010742188;0.005900479;0.015171472;NA;0.005076142;0.001709402;NA;0.001081081;0.00676819;-0.006339144;0.021505376;-0.010989011;-0.024390244;0;0;0.011392405;NA;0;0;0;0.010305197;0.255376344;-0.00209205;0;NA;-0.016865079;0;NA;NA;0.005847953;NA;NA;0.009025271;0;0;NA;0.004931001;-0.005881609;0;0.078947368;0;NA;-0.001230445;0;NA;0;-0.003759398;0.020813129;NA;0;0;0;-0.011225499;NA;0
1;2007;-0.012376238;0.00309119;0.065158858;NA;-0.007144375;0.014373832;0.003831418;0.007729469;0;0.004228736;NA;0.005050505;-0.001706485;NA;0.001079914;0;-0.001594896;0;0.005555556;0;0;0;0.006257822;NA;0;0.004016064;0.043478261;0.020412412;-0.184154176;0.002096436;-0.011171149;NA;0;0.004040948;NA;NA;-0.010465116;NA;NA;0.003577818;0;-0.003521127;NA;0.006883649;0;0;0;0;NA;0;0;NA;0;0.022641509;0;NA;0;0;0;0;NA;0
1;2007;-0.030075188;-0.00770416;0.009100101;NA;0.014391568;-0.012603881;-0.007633588;-0.0105465;-0.017532425;0.010623026;NA;-0.005025126;-0.003418803;NA;-0.002157497;0.003361345;-0.009584665;0;-0.011049724;-0.0125;0;0;0;NA;0;0;0;0.021996088;0.002624672;0.0041841;0.011297354;NA;-0.025227043;0;NA;NA;-0.007050529;NA;NA;-0.001782531;0;0;NA;0.004884947;-0.002926395;0;0.012195122;0;NA;-0.006159803;0;NA;0;-0.022140221;0;NA;0.034482759;0;0.199705232;0.014188235;NA;0
1;2007;-0.015503876;-0.013975155;-0.000501002;NA;0;-0.009573575;-0.011538462;0;0.011874751;0.010511364;NA;0.03030303;0.001715266;NA;-0.010810811;0.001675042;0;0;-0.005586592;-0.063291139;0;0;0.008706468;NA;0;-0.02;-0.041666667;0.017612662;0.007853403;-0.008333333;-0.007406958;NA;0.008281573;0;NA;NA;-0.00591716;NA;NA;-0.001785714;0;-0.028268551;NA;-0.0048612;-0.002966886;0;-0.012048193;-0.081699346;NA;0.007437577;0;NA;0;0;-0.005115463;NA;-0.016666667;0;0.277641278;-0.002099622;NA;0
1;2007;0.002624672;0.009448819;-0.038095238;NA;0.010636147;-0.001601598;-0.011673152;0.001937984;0;0.010402024;NA;-0.004901961;-0.006849315;NA;0.003278689;-0.015050167;-0.003225806;-0.021052632;-0.005617978;-0.013513514;0;0;0;NA;0;0;0;-0.018265525;0.007792208;0.006302521;0;NA;-0.008213552;0;NA;NA;0;NA;NA;-0.016100179;0;0;NA;-0.006836588;-0.002975714;-0.005586592;0;0;NA;0;0;NA;0;-0.00754717;0;NA;0.003389831;0;0.217788462;-0.008404534;NA;0
1;2007;0.005235602;0.010920437;-0.022928609;NA;-0.003513868;0.014512994;0.023622047;-0.003868472;0;0.1090243;NA;0;0.006896552;NA;0.008714597;0.001697793;0.004854369;0.010752688;0.02259887;-0.04109589;0;0;0;NA;0;0.012244898;0;-0.000975518;0.020618557;-0.004175365;0.018777907;NA;0.016563147;0;NA;NA;0.011904762;NA;NA;0.005454545;0;0.007272727;NA;0.001965076;0.026797176;0.005617978;0;0;NA;-0.003691334;0;NA;0;0;0;NA;0;0;-0.03592578;0.019776793;NA;0
1;2007;0;-0.00308642;0.007466667;NA;0;0.001599821;-0.003846154;0;-0.005834918;-0.003679699;NA;-0.014778325;0;NA;-0.005399568;-0.016949153;-0.001610306;-0.010638298;0;-0.042857143;0;0;-0.035758323;NA;0;-0.012096774;0;-0.009811765;0.01010101;-0.004192872;0.029538905;NA;0.026476578;0;NA;NA;-0.017647059;NA;NA;0;0;0.018050542;NA;0.000986483;-0.002906704;0;0;0;NA;-0.002470007;0;NA;0;0.003802281;0;NA;0;0;-0.074119574;-0.001379485;NA;0
1;2007;0.002604167;-0.001547988;-0.014822657;NA;0;0.009509305;0;0;0;0.014899064;NA;0;-0.003424658;NA;0.003257329;0.00862069;-0.006451613;0;-0.005524862;-0.074626866;0;0;0.011508951;NA;0;0;0;0;0.02;-0.002105263;-0.007172848;NA;-0.016865079;-0.162731419;NA;NA;0;NA;NA;0;0;-0.007092199;NA;0.001959289;-0.011629365;-0.005586592;-0.012195122;0;NA;-0.011054121;0;NA;0;-0.003787879;0;NA;0.013513514;0;-0.11985847;-0.006941487;NA;0
1;2007;0.002597403;-0.001550388;0.030091349;NA;0.021131371;-0.031442028;0.027027027;-0.009708738;-0.005935109;0.007319494;NA;0;0.003436426;NA;0.005411255;0.01025641;0.006493506;0;-0.005555556;0;0;0;0.011378003;NA;0;0;0.043478261;0.004954495;0;-0.002109705;-0.014449339;NA;0;0;NA;NA;0;NA;NA;0.001808318;0;-0.007142857;NA;-0.001955458;0;0;-0.012345679;0;NA;0.01117768;0;NA;0;0;0;NA;0;0;-0.045728643;0.006990008;NA;0
1;2007;0.005181347;-0.001552795;0.008868023;NA;0;0.016240859;0;-0.000980392;0.005970545;0.009113675;NA;0;0;NA;-0.004305705;0.015228426;0.006451613;-0.010752688;-0.005586592;0.048387097;0;0;0;NA;0;0;0;-0.004930069;0.009803922;0.025369979;-0.003695095;NA;-0.009081736;0;NA;NA;0.007185629;NA;NA;-0.001805054;0;0;NA;-0.0029448;-0.002949478;0;0.025;0;NA;0.004952246;-0.4;NA;0;0.003802281;0;NA;0;0;0.190626646;0.009715779;NA;0
1;2007;-0.012886598;-0.00466563;-0.006204757;NA;-0.020694076;0;-0.015037594;0.007850834;0.005869164;-0.007200683;NA;0.005;0.003424658;NA;0.017297297;-0.015;0.003205128;0.043478261;-0.005617978;0.061538462;0;0;0;NA;0;-0.004081633;0;-0.009897108;0.004854369;0;-0.00735778;NA;0;0;NA;NA;-0.007134364;NA;NA;0.016274864;0;0;NA;0.000988421;0.002958203;-0.005617978;0;0;NA;-0.002463921;0;NA;0;-0.007575758;0;NA;0;0;-0.039805396;-0.002747597;NA;0
2;2007;0.007832898;0.0015625;0.039542144;NA;-0.003517531;0;0.003816794;-0.006815969;0;0;NA;0.009950249;-0.003412969;NA;0.030818278;0.011844332;0.00798722;-0.020833333;0;0.086956522;0;0;0.00125;NA;0;-0.004098361;0.041666667;0.01500006;-0.094202899;0.035051546;0;NA;-0.00814664;0;NA;NA;-0.005988024;NA;NA;0.023131673;0;0.007194245;NA;0.006876851;0.005867242;0.005649718;0.024390244;0;NA;0.028316867;0;NA;0;0.003816794;0;NA;0;0;0;-0.006893635;NA;0
2;2007;0;-0.001560062;-0.007507508;NA;0.003529948;0.009570093;0.003802281;-0.009803922;0;-0.003646943;NA;-0.009852217;0.001712329;NA;0.019587629;-0.003344482;0;0;0.016949153;0.066666667;0;0;0.001248439;NA;0;-0.004115226;-0.04;0.004930069;0;0.021912351;0.011148608;NA;0.034907598;0;NA;NA;-0.028915663;NA;NA;0.012173913;0;0;NA;-0.002930429;-0.002900744;0.005617978;0.035714286;0;NA;0.021617912;0.296296296;NA;0;-0.003802281;0;NA;0;0;-0.041916168;-0.002774292;NA;0
2;2007;0.010362694;-0.003125;0;NA;-0.003517531;-0.007905651;0;0.001980198;-0.005834918;-0.003660292;NA;0.004975124;0;NA;0.009100101;-0.005033557;-0.001584786;0;0.005555556;0.125;0;0;0;NA;0;0;0;-0.001964706;0.28;0.009746589;0.062280231;NA;-0.025793651;0;NA;NA;0.00248139;NA;NA;0.015463918;0;0;NA;0.003910915;-0.002940804;0;0.045977011;0;NA;0.014023008;0;NA;0;0.011450382;0;NA;0;0;0;0.004871404;NA;0
2;2007;0;0.001567398;-0.002017146;NA;0.017667256;0.012764766;0.003787879;-0.000988142;-0.005935109;0.016469908;NA;0;0.006837607;NA;-0.004008016;0.011804384;0.003174603;0.010638298;0.005524862;0.055555556;0;0;0.009975062;NA;0;0.045454545;0.083333333;0.006872326;0;-0.017374517;-0.006900808;NA;0.069246436;0;NA;NA;0.027227723;NA;NA;-0.008460237;0;0.003571429;NA;-0.002915928;0.00881672;0;0.021978022;0;NA;0;0.25;NA;0;0.018867925;0;NA;0;0;0;-0.006237794;NA;0
2;2007;0.025641026;0.010954617;-0.00353714;NA;0.003468666;0.007868212;-0.003773585;0.009891197;0;0;NA;-0.004950495;-0.005093379;NA;-0.003018109;0.003333333;-0.001582278;0;0.038461538;-0.063157895;0;0;0.025925926;NA;0;-0.015810277;0;0.009763979;0;0.007858546;-0.00694876;NA;0;0;NA;NA;0;NA;NA;0.001706485;0;0.010676157;NA;-0.00391877;0.005847402;0.005586592;0.021505376;0;NA;0.017389864;0;NA;0;0.003703704;0;NA;0;0;0.04375;0.001398731;NA;0
2;2007;0;0.020123839;-0.006592292;NA;0.003465253;0.015631856;0.003787879;0.001958864;0;-0.005401015;NA;0;0;NA;0.027245207;0;-0.004754358;0;0.005291005;0.011235955;0;0;0.027677497;NA;0;-0.008032129;-0.038461538;0.002898551;0;0.033138402;0;NA;-0.064761905;0;NA;NA;0.006024096;NA;NA;-0.032367973;0;0;NA;0.006870148;0;0.005555556;-0.010526316;0;NA;0.00447664;0;NA;0;0;0.005141766;NA;0;0;-0.041916168;0.002089394;NA;0
2;2007;0.02;0.013657056;-0.000510465;NA;-0.003453287;0.003078252;0.00754717;0.009775171;0;0.001837335;NA;0.009950249;0.039249147;NA;0.046168959;-0.004983389;-0.007961783;0.010526316;-0.005263158;-0.011111111;0;0;0.053864169;NA;0;0.012145749;0;0;-0.145833333;-0.003773585;0.006997383;NA;0.069246436;0;NA;NA;0;NA;NA;-0.021126761;0;0;NA;-0.00584352;-0.005813408;0.005524862;0.010638298;0;NA;0.011344299;0;NA;0;-0.003690037;-0.015309851;NA;0;0;0;0.009722494;NA;0
2;2007;-0.004901961;0.016467066;0.004596527;NA;-0.006913352;-0.003068806;0.037453184;0;0;-0.005420386;NA;0;-0.001642036;NA;0.084507042;0.001669449;0.004815409;0;0;-0.02247191;0;0;0;NA;0;-0.012;0;0.000959538;0.080487805;-0.013257576;0.00694876;NA;0.007619048;0;NA;NA;0;NA;NA;-0.021582734;0;-0.003521127;NA;-0.008822667;-0.011663366;0.021978022;-0.010526316;0;NA;-0.00224341;0;NA;0;0.007407407;0;NA;0;0;0;-0.007575325;NA;0
2;2007;-0.009852217;-0.014727541;0.004067107;NA;-0.010459492;0.001530125;-0.007220217;0;0.011874751;0.003605966;NA;-0.009852217;-0.006578947;NA;-0.022510823;0;0.025559105;0;-0.010582011;0;0;0;-0.05;NA;0;-0.008097166;0.04;0.010590994;-0.022573363;0.009596929;-0.010379264;NA;-0.02362949;0;NA;NA;0;NA;NA;-0.011029412;0;-0.007067138;NA;0;-0.005884598;0.021505376;-0.021276596;0;NA;-0.002248454;0;NA;0;-0.003676471;0;NA;0;0;-0.043269231;0.002080723;NA;0
2;2007;0;0.004484305;0.001518987;NA;0.00704379;0.001545762;0.007272727;0.008712488;0.029436832;0;NA;0;-0.006622517;NA;0.014171833;0.033333333;0.004672897;0.020833333;0.005347594;-0.011494253;0;0;0.009356725;NA;0;0.004081633;0;0.000948571;0;-0.009505703;-0.006973184;NA;0;0.516583881;NA;NA;-0.005988024;NA;NA;0.007434944;0;0;NA;0.009895482;0.008895146;-0.005263158;0.02173913;0;NA;0.016901408;0;NA;0;0;0;NA;0.05;0;0;0.006917517;NA;0
2;2007;0.009950249;0.004464286;0;NA;0;-0.004612182;-0.007220217;-0.005758157;0.039994905;-0.00359301;NA;0.004975124;0.003333333;NA;-0.012227074;0.027419355;0;0;0;-0.034883721;0;0;0;NA;0;0.016260163;0;0.00570887;0;-0.001919386;-0.010504681;NA;0.016456922;0;NA;NA;0;NA;NA;-0.009225092;0;0.024911032;NA;0.00782944;0;0;0;0;NA;0.014325287;0;NA;0;0.022140221;0;NA;0;0;-0.045728643;0.002745719;NA;0
2;2007;0.039408867;-0.008888889;0.000505561;NA;0.003501595;-0.004615523;0;0.047297297;0.104409063;0.001802983;NA;0;0.008305648;NA;-0.000884173;0.177394035;-0.004651163;-0.010204082;-0.015957447;-0.024096386;0;0;-0.015063731;NA;0;-0.02;-0.038461538;0.001895939;-0.03926097;-0.003846154;0;NA;-0.048571429;-0.240676175;NA;NA;0;NA;NA;-0.013035382;0;-0.020833333;NA;-0.0048612;0.002949478;0;-0.010638298;0;NA;0.023954432;0;NA;0;-0.02166065;-0.005157891;NA;0;0;0;-0.008896312;NA;0
2;2007;0.011848341;-0.002989537;0.01061142;NA;0.013931594;0.006194642;0.007272727;0.013824885;-0.009980593;0.083483312;NA;0;0.001647446;NA;0.030973451;0;0.024922118;-0.020618557;0;0.012345679;0;0;0.011764706;NA;-0.023809524;0.020408163;0;0.013212465;-0.002403846;0.00965251;0.0070967;NA;0.009009009;0;NA;NA;0;NA;NA;0.018867925;0;0;NA;0.001951641;0;-0.005291005;-0.010752688;0;NA;0.018136097;0;NA;0;-0.025830258;0;NA;0;0;0;0.009675459;NA;0
2;2007;0.00234192;0.00149925;-0.004;NA;0.003441432;-0.001548127;0.003610108;-0.009090909;-0.020106413;0.02510476;NA;0;-0.006578947;NA;-0.003433476;-0.018666667;0.016717325;0;0.005405405;0.012195122;0;0;0;NA;0;0;-0.04;0.00559184;0;0.015296367;0;NA;0;0;NA;NA;0;NA;NA;-0.001851852;0;0.003546099;NA;0.001959504;0;0.005319149;0;0;NA;0.018786019;0;NA;0;0;0;NA;0;0;-0.047393365;0.002736304;NA;0
2;2007;-0.004672897;-0.005988024;-0.012550201;NA;-0.010280398;-0.001532498;0;0.003669725;-0.066643804;-0.01797157;NA;-0.004950495;0.009933775;NA;0.004306632;-0.116847826;-0.00896861;0.042105263;-0.010752688;-0.036144578;0;0;0.005813953;NA;0;-0.02;0;0.011121491;0;-0.009416196;-0.003551991;NA;-0.008928571;0.03715041;NA;NA;0;NA;NA;-0.001855288;0;0;NA;-0.010709629;-0.005881609;-0.005291005;-0.010869565;0;NA;-0.017411108;-0.085714286;NA;0;0.003787879;0;NA;0;0;0;-0.010247294;NA;0
2;2007;0.018779343;0.009036145;-0.001525165;NA;0;-0.001552907;-0.003597122;0.014625229;0.021984078;-0.004987625;NA;-0.009950249;-0.003278689;NA;0.001715266;0.010769231;-0.004524887;-0.04040404;0;0;0;0;0;NA;0;0.004081633;0;0.007336442;0;-0.001901141;0.003564652;NA;0;0;NA;NA;0;NA;NA;-0.005576208;0;0;NA;0.000988421;0;0.005319149;-0.032967033;0;NA;0.002018692;-0.09375;NA;0;-0.003773585;0;NA;0.023809524;0;0;0.007596298;NA;0
2;2007;-0.013824885;0.032835821;-0.015784114;NA;-0.003456676;-0.003074475;0.014440433;-0.009009009;-0.069926299;-0.006670938;NA;0.005025126;0;NA;0.018835616;-0.03500761;-0.012121212;0;-0.010869565;0;0;0;0.003468208;NA;-0.048780488;-0.012195122;0.041666667;-0.007283011;-0.031325301;-0.005714286;0.003494701;NA;0;0;NA;NA;0.004819277;NA;NA;-0.003738318;0;-0.003533569;NA;-0.002950581;0.002958203;0;0.034090909;0;NA;-0.030144755;0;NA;0;0.041666667;-0.005221932;NA;0;0;-0.049751244;-0.009582742;NA;0
2;2007;0;0.030346821;0.009829281;NA;-0.003468666;0;0.010676157;0;-0.023064038;-0.00675368;NA;0.02;0;NA;0.022689076;-0.012618297;-0.003067485;0;0.005494505;0;0;0;0;NA;0;0.020576132;0;-0.000912931;0.009950249;0;-0.00348253;NA;0;0;NA;NA;0;NA;NA;-0.00750469;0;-0.003546099;NA;-0.001968945;-0.002949478;-0.005291005;-0.010989011;0;NA;0.017156486;0;NA;0;-0.036363636;0;NA;0;0;0;0.006213387;NA;0
2;2007;-0.021028037;-0.01542777;-0.013831967;NA;-0.024391087;-0.006204194;-0.045774648;0;-0.041479821;-0.020322408;NA;-0.019607843;-0.037828947;NA;-0.0673788;-0.038338658;-0.033846154;0;-0.032786885;0;0;0;-0.00921659;NA;0;-0.032258065;-0.04;-0.01192298;0.002463054;-0.045977011;-0.014093383;NA;0;0.111081299;NA;NA;0.001199041;NA;NA;-0.034026465;0;0;NA;0;-0.02360201;0.005319149;-0.033333333;0;NA;-0.057030482;0.103448276;NA;0;-0.003773585;0;NA;0;0;-0.105293775;-0.026785002;NA;0
2;2007;-0.011933174;-0.001424501;-0.048311688;NA;-0.01428875;0.001551605;-0.018450185;-0.017272727;0.00619195;-0.015557982;NA;0;0.003418803;NA;-0.024669604;0.053156146;-0.01910828;-0.010526316;-0.016949153;-0.0125;0;0;-0.006976744;NA;0;0.020833333;0;-0.001860724;0;0.002008032;0;NA;-0.033033033;0;NA;NA;0.001197605;NA;NA;-0.021526419;0;-0.003558719;NA;-0.005918488;0;-0.010582011;0.011494253;0;NA;-0.006737788;0;NA;0;-0.015151515;-0.047131609;NA;0;0;0.058517555;-0.009177964;NA;0
3;2007;0.004830918;0.027104137;0.015283843;NA;0.00362846;0;-0.011278195;-0.019426457;-0.012239316;0.015803858;NA;0;-0.02725724;NA;0.004516712;-0.006309148;-0.01461039;0.117021277;-0.005747126;-0.012658228;0;0;0.007025761;NA;0;-0.008163265;-0.041666667;0.009298639;0;-0.016032064;-0.014294846;NA;-0.00931677;0;NA;NA;0;NA;NA;0.012;0;0;NA;-0.000998229;-0.002997133;0.010695187;-0.011363636;0;NA;-0.016877978;0.125;NA;0;0.003846154;0.032975249;NA;0;0;0;-0.019223044;NA;0
3;2007;0;0.011111111;0.001612903;NA;-0.021665205;0.003116627;-0.003802281;0.001886792;-0.018621072;-0.008656321;NA;-0.005;-0.010507881;NA;0.008992806;-0.123809524;-0.011532125;0;-0.005780347;-0.012820513;0;0;0;NA;0;0.004115226;0.043478261;-0.009212971;0.002457002;-0.022403259;-0.021753228;NA;-0.008359457;0;NA;NA;0.004784689;NA;NA;-0.011857708;0;-0.007142857;NA;-0.01590436;-0.009116455;-0.021164021;0;0;NA;0.025217677;0;NA;0;-0.011494253;0.021294427;NA;0;0;0;-0.008721736;NA;0
3;2007;-0.004807692;-0.021978022;0.0359635;NA;-0.018449577;-0.013972165;-0.034351145;0.032015066;-0.012696621;-0.038388924;NA;-0.015075377;-0.026548673;NA;-0.048128342;-0.164855072;-0.015;0;-0.034883721;-0.025974026;0;0;0;NA;0;-0.012295082;0;-0.019534956;0;-0.004166667;-0.003676027;NA;0;0;NA;NA;-0.005952381;NA;NA;-0.034;0;0.007194245;NA;-0.030304129;-0.006100577;-0.010810811;-0.022988506;0;NA;0.001121705;0;NA;0;0.003875969;0;NA;0;0;-0.055282555;-0.01244425;NA;0
3;2007;0.009661836;0.012640449;0.020725389;NA;0.003755545;-0.014170152;0.031620553;0.019160584;0.038436808;0.030840969;NA;0.045918367;0.041818182;NA;0.025280899;0.041214751;0.028764805;0;0.036144578;0.066666667;0;0;0;NA;0.051282051;0.008298755;-0.041666667;0.009483907;0;0.010460251;-0.007439666;NA;0;0;NA;NA;0;NA;NA;0.026915114;0;0;NA;0.005210606;0.006138023;0;0.011764706;0;NA;0.031292517;0;NA;0;0.003861004;0;NA;0;0;0;-0.004454672;NA;0
3;2007;-0.0215311;0.019417476;-0.014720812;NA;-0.003741493;0.006392523;0.011494253;-0.018800358;-0.006123151;0.017617649;NA;0.004878049;-0.001745201;NA;-0.010045662;-0.03125;0.021381579;-0.104761905;0.01744186;0;0;0;-0.002325581;NA;0;0;0.043478261;-0.00845871;0;-0.002070393;0.011212675;NA;0;0.007123883;NA;NA;0;NA;NA;0.006048387;0;0;NA;-0.002070958;-0.0030338;0.010928962;0;7.017793594;NA;-0.006518702;0;NA;0;-0.015384615;0;NA;0;0;0.234720416;0.009690857;NA;0
3;2007;0;-0.005442177;0.003606388;NA;0.02631677;0.039671632;0.011363636;0.019160584;-0.006230098;-0.013842315;NA;-0.009708738;0.01048951;NA;0.015682657;0.032258065;0.014492754;0;0.022857143;0;0;0.2;-0.005827506;NA;0;0.008230453;0;-0.001888166;-0.004901961;-0.004149378;-0.003676027;NA;-0.009483667;0;NA;NA;0.001197605;NA;NA;0.014028056;0;0;NA;0.006225768;0.012271359;0;0;0;NA;-0.001093579;0;NA;0;0.0234375;-0.005221932;NA;0;0;0;0.019917978;NA;0
3;2007;-0.007334963;0;-0.004106776;NA;-0.007327571;0.001536318;-0.003745318;-0.007162041;0;-0.007038077;NA;0.009803922;0.012110727;NA;-0.005449591;0;0.014285714;0;0.011173184;-0.0625;0;0;-0.003516999;NA;0;0.004081633;0;-0.000957265;0;-0.03125;0;NA;-0.008510638;0;NA;NA;0;NA;NA;-0.015810277;0;0;NA;0.014449261;0.02725134;0.005405405;0.034883721;0;NA;0.002189553;0;NA;0;0.026717557;-0.005249344;NA;0;0;-0.047393365;0.000720184;NA;0
3;2007;0.007389163;0.005471956;0.004639175;NA;0.011067917;0.021332763;-0.007518797;0.000901713;-0.01873781;0.005335882;NA;0;-0.017094017;NA;0.00456621;0;-0.023474178;0.053191489;-0.005524862;0;0;0;-0.017647059;NA;0;-0.016260163;0;-0.006650241;0;0.021505376;-0.014879332;NA;-0.026824034;0;NA;NA;-0.001196172;NA;NA;-0.002008032;0;0.017857143;NA;0.012210414;0;0;0.011235955;0;NA;0.007646692;0;NA;0;-0.048327138;0;NA;0.099224806;0;-0.049751244;-0.009391642;NA;0
3;2007;-0.004889976;-0.020408163;-0.004617753;NA;-0.018247614;-0.028361858;-0.007575758;-0.003603604;0;-0.015843467;NA;-0.004854369;-0.022608696;NA;-0.016363636;-0.010416667;-0.001602564;-0.050505051;-0.016666667;0;0;0;0;NA;0;0.016528926;0;-0.004788535;0;0.006315789;-0.003745318;NA;0.102535832;0;NA;NA;0;NA;NA;-0.012072435;0;0.007017544;NA;-0.009044332;-0.011801005;0.005376344;-0.022222222;0;NA;-0.003252284;0;NA;0;0.00390625;0;NA;0;0;0.052356021;-0.017520493;NA;0
3;2007;-0.017199017;-0.019444444;-0.020618557;NA;-0.033459887;-0.021496873;-0.015267176;-0.023508137;-0.006388869;-0.048215076;NA;-0.019512195;-0.010676157;NA;-0.018484288;-0.021052632;-0.028892456;0.021276596;-0.028248588;-0.026666667;0;0;0;NA;0;0;0;-0.019223225;0;-0.018828452;-0.015160853;NA;0;0;NA;NA;0;NA;NA;-0.00407332;0;-0.024390244;NA;-0.007100032;-0.011941932;-0.026737968;-0.022727273;0;NA;-0.023850218;0;NA;0;-0.007782101;0;NA;-0.069111425;0;-0.049751244;-0.046067388;NA;0
